,dates,heads,topic_rep
21461,2017-10-26,"Axact CEO granted bail
",0.0
21462,2017-10-26,"CPEC to benefit Gilgit-Baltistan the most: Chinese envoy
",0.0
21463,2017-10-26,"Honda increases bike prices
",0.0
21464,2017-10-26,"Two MQM-P activists ‘go missing’
",0.0
21465,2017-10-26,"Media and the Kasur child rape case
",0.0
21466,2017-10-26,"I long for the day when people in India can freely see my movies in their country: Mehwish Hayat
",0.0
21467,2017-10-26,"DENNIS DOES CRICKET: THE DIFFERENCE BETWEEN PSL AND IPL
",0.0
21468,2017-10-26,"Amna Ilyas is a total badass in the 7DMI poster
",0.0
21469,2017-10-26,"Zardari and Imran are 'brothers', Maryam tells crowd in Swat
",0.0
21470,2017-10-26,"First T20: Pakistan outclass Windies in one-sided encounter to record 143-run victory
",0.0
21471,2017-10-26,"Rotavirus vaccine included in immunisation programme
",0.0
21472,2017-10-26,"Trump says he wants skilled migrants but creates new hurdles
",0.0
21473,2017-10-26,"DCs seek ‘formal control’ over depts to ensure service delivery
",0.0
21474,2017-10-26,"Aitzaz returns fine amount to CJP’s son
",0.0
21475,2017-10-26,"Protest camp against enforced disappearances
",0.0
21476,2017-10-26,"Anti-judiciary speeches: Chief justice reconstitutes full bench
",0.0
21477,2017-10-26,"Robbery at former CCPO house
",0.0
21478,2017-10-26,"Political instability can be a threat to CPEC, says Ahsan
",0.0
21479,2017-10-26,"PM announces grant for Al-Shifa Eye Hospital
",0.0
21480,2017-10-26,"Detained through no fault of their own
",0.0
21481,2017-10-26,"COLUMN: THE GENIUS OF LATIF
",0.0
21482,2017-10-26,"‘Vision 2025 focuses on human, social and economic development,’ claims official
",0.0
21483,2017-10-26,"Bengali speakers deserve full respect, says president
",0.0
21484,2017-10-26,"Measles cases on the rise in several districts in Sindh
",0.0
21485,2017-10-26,"NAB action against govt pre-poll rigging, says Ahsan Iqbal
",0.0
21486,2017-10-26,"KP government withholds over Rs14bn funds of local bodies
",0.0
21487,2017-10-26,"SSGC makes conditional offer to increase gas supply to K-Electric
",0.0
21488,2017-10-26,"Paine hails Australian fight but series defeat looms in SA
",0.0
21489,2017-10-26,"Another lawmaker quits MQM, joins PSP
",0.0
21490,2017-10-27,"Bilawal says ‘judicialisation of politics’ not good for democracy
",0.0
21491,2017-10-27,"Ostrich farming thrives in Punjab
",0.0
21492,2017-10-27,"Man accused of raping girl lynched in India
",0.0
21493,2017-10-27,"Pochettino hails Alli as Spurs break Chelsea curse, Arsenal leave it late
",0.0
21494,2017-10-27,"Vince, Stoneman give England scent of victory
",0.0
21495,2017-10-27,"PSA gives go ahead to international squash events in Lahore, Karachi
",0.0
21496,2017-10-27,"Winds of change in India’s telcos
",0.0
21497,2017-10-27,"Wheat production optimism evaporates amid hot weather
",0.0
21498,2017-10-27,"Equity investors not spooked by rupee fall
",0.0
21499,2017-10-27,"Imran accuses Sharifs of looting nation’s wealth
",0.0
21500,2017-10-27,"Opposition to head 20 Senate committees out of 39
",0.0
21501,2017-10-27,"Smith, Warner could push for shorter domestic cricket bans
",0.0
21502,2017-10-27,"Karachiites show up in great numbers amid tight security to welcome international cricket
",0.0
21503,2017-10-27,"Royal Air Force celebrates its 100th anniversary
",0.0
21504,2017-10-27,"Messi rescues unbeaten Barca as Bale double propels Real
",0.0
21505,2017-10-27,"Indian scientists lose contact with satellite
",0.0
21506,2017-10-27,"The Joker's origin movie as a prequel to The Dark Knight was an April Fool's joke
",0.0
21507,2017-10-27,"Despite reforms, sexual assault victims in India face harassment and intimidation
",0.0
21508,2017-10-27,"Shahbaz meets Nisar to 'address reservations'
",0.0
21509,2017-10-27,"Bring clearance from interior ministry for registration as party, ECP tells MML
",0.0
21510,2017-10-27,"Indian boxing coach denies doping days before Commonwealth Games begin
",0.0
21511,2017-10-27,"PSX opens the week in green; benchmark index climbs 181 points
",0.0
21512,2017-10-27,"Pakistan pulverise woeful West Indies, clinch T20I series
",0.0
21513,2017-10-27,"Kim Jong Un attends concert by S. Korean entertainers
",0.0
21514,2017-10-27,"SRK is the best newcomer a director can get, says director Aanand L Rai
",0.0
21515,2017-10-27,"Pims reopens bone marrow transplant centre following CJP's deadline
",0.0
21516,2017-10-27,"Gen Bajwa sanctions death sentences for 10 terrorists including Amjad Sabri's killers, says ISPR
",0.0
21517,2017-10-27,"18,000 Karachiites saved the national anthem at the Pak vs WI match
",0.0
21518,2017-10-27,"Bruised body of 7-year-old girl found in Faisalabad
",0.0
21519,2017-10-27,"PML-N’s unfulfilled promises: public sector enterprises
",0.0
21520,2017-10-27,"Planet of the apps
",0.0
21521,2017-10-27,"How to stop a US-China trade war before it starts
",0.0
21522,2017-10-27,"Mobilising women voters
",0.0
21523,2017-10-27,"The Rock talks about overcoming depression
",0.0
21524,2017-10-27,"Malala returns to UK after 4-day trip to Pakistan
",0.0
21525,2017-10-27,"‘Pakhtun Tahaffuz Movement has no anti-state agenda’
",0.0
21526,2017-10-27,"Pemra orders cable operators to restore channels associated with Geo TV Network
",0.0
21527,2017-10-27,"Financing poll campaigns
",0.0
21528,2017-10-27,"Minor’s rape, murder spark protests in Jaranwala
",0.0
21529,2017-10-27,"Traffic nightmare for commuters: Truckers block main entry points against high toll on Ring Road
",0.0
21530,2017-10-27,"Wardens ‘thrash’ motorist, sons
",0.0
21531,2017-10-27,"Bench on Nawaz’s rant again disbanded
",0.0
21532,2017-10-27,"‘Autism awareness, treatment facilities short in Pakistan’
",0.0
21533,2017-10-27,"ADSJ remanded to police for five days in two cases
",0.0
21534,2017-10-27,"Dividing line between KP, Fata unacceptable: Hoti
",0.0
21535,2017-10-27,"Teacher’s body found in canal
",0.0
21536,2017-10-27,"IHC admits petition against appointment of ambassador to US
",0.0
21537,2017-10-27,"ASWJ activists block Islamabad Expressway
",0.0
21538,2017-10-27,"Pakhtunkhwa Olasi Tehreek renews support to PTM
",0.0
21539,2017-10-27,"PPP workers stage rallies in Mohmand, Kurram against PTM
",0.0
21540,2017-10-27,"Tokyo Gas chief sees LNG destination flexibility spreading worldwide
",0.0
21541,2017-10-27,"‘No evidence suggests DC was murdered’
",0.0
21542,2017-10-27,"ATA incorporated in Maqsood murder case, court told
",0.0
21543,2017-10-27,"US stocks tumble, Dow dips 750 points as China puts tariffs on US goods
",0.0
21544,2017-10-27,"Janjua holds talks on bilateral engagement plan in Kabul
",0.0
21545,2017-10-27,"Court proceedings have exposed JIT lies: Nawaz
",0.0
21546,2017-10-28,"NAB files reference against three former generals, brigadier
",0.0
21547,2017-10-28,"Alibaba to acquire Ele.me app
",0.0
21548,2017-10-28,"ECP bars public office-holders from self-projection using state money
",0.0
21549,2017-10-28,"President urges institutions to work within constitutional limits
",0.0
21550,2017-10-28,"No compromise on security interests even if all aid stopped: Miftah
",0.0
21551,2017-10-28,"We must improve in all departments, says West Indies skipper
",0.0
21552,2017-10-28,"South Africa take full control, eye big win in Morkel’s final Test
",0.0
21553,2017-10-28,"CA to conduct review on deteriorating behaviour of team
",0.0
21554,2017-10-28,"Pakistan teams reach Gold Coast for CW Games
",0.0
21555,2017-10-28,"Fired-up Australia look to dominate Commonwealth Games
",0.0
21556,2017-10-28,"Nelson Mandela’s ex-wife Winnie Mandela dies at 81
",0.0
21557,2017-10-28,"Renowned mountain doctor killed in French avalanche
",0.0
21558,2017-10-28,"Prime minister making frantic attempts to save his former boss, says Khursheed
",0.0
21559,2017-10-28,"India pushes state banks to find own funding sources after $32bn bailout
",0.0
21560,2017-10-28,"Dollar falls for second day
",0.0
21561,2017-10-28,"Commodities: Cotton market lacks trading interest
",0.0
21562,2017-10-28,"Accountability hearing turns sour as lawyer spars with judge over framing of charges
",0.0
21563,2017-10-28,"Shadab fined 20pc of match fee for 'pointing finger, inappropriate comment' during T20I match
",0.0
21564,2017-10-28,"London murder rate overtakes New York as stabbings surge
",0.0
21565,2017-10-28,"SC dismisses ministry's appeal to increase Haj quota of govt scheme to 70pc
",0.0
21566,2017-10-28,"Farcical politics
",0.0
21567,2017-10-28,"Protests continue against 7-year-old's 'rape', murder in Jaranwala
",0.0
21568,2017-10-28,"Yeh Jawani Hai Deewani is the best thing that happened to me: Deepika Padukone
",0.0
21569,2017-10-28,"Pakistan’s newest health challenge: The typhoid superbug
",0.0
21570,2017-10-28,"PSX continues in green as benchmark index gains 272 points
",0.0
21571,2017-10-28,"Pakistan consolidate top position on ICC's T20I points table with win against Windies
",0.0
21572,2017-10-28,"Afridi's tweet in support of Kashmiris draws criticism from Indian twitteratis
",0.0
21573,2017-10-28,"Babar Azam says he is nowhere near 'legend' Virat Kohli
",0.0
21574,2017-10-28,"6 summer styles that are trending in 2018 again
",0.0
21575,2017-10-28,"Nawazuddin Siddiqui will play a successful businessman in his next film
",0.0
21576,2017-10-28,"Pakhtun renaissance
",0.0
21577,2017-10-28,"Google Doodle celebrates Nazia Hassan's 53rd birthday
",0.0
21578,2017-10-28,"Trade war kicks off as China fires back
",0.0
21579,2017-10-28,"US, Pakistan discuss economic cooperation
",0.0
21580,2017-10-28,"Sales tax collection jumps 44pc in Sindh
",0.0
21581,2017-10-28,"Step Up couple Channing Tatum, Jenna Dewan Tatum split after 9 years of marriage
",0.0
21582,2017-10-28,"Trump says he wants skilled migrants but creates new hurdles
",0.0
21583,2017-10-28,"A doctrine in hand…
",0.0
21584,2017-10-28,"Inflation eases to 3.2pc
",0.0
21585,2017-10-28,"Footprints: Win some, lose some
",0.0
21586,2017-10-28,"Kashmir bloodshed
",0.0
21587,2017-10-28,"Trump refuses to relent in war of words with Mexico, Amazon
",0.0
21588,2017-10-29,"‘Chris Gayle would have generated bigger response from crowd,’ says Razzaq
",0.0
21589,2017-10-29,"City make return trip to Anfield, Barca host Roma
",0.0
21590,2017-10-29,"Australia must change behaviour: Paine
",0.0
21591,2017-10-29,"China praises N. Korea’s offer on denuclearisation
",0.0
21592,2017-10-29,"Bangladesh professor questions Mujib’s role in independence
",0.0
21593,2017-10-29,"Netanyahu cancels UN deal on African migrants in shock reversal
",0.0
21594,2017-10-29,"First man convicted in Trump-Russia probe jailed
",0.0
21595,2017-10-29,"Trump hints at deploying troops on Mexico border
",0.0
21596,2017-10-29,"Half of European flights face delays after computer failure
",0.0
21597,2017-10-29,"Buzzing Karachiites welcome return of international cricket
",0.0
21598,2017-10-29,"Seven cities confirm interest in 2026 Olympics: IOC
",0.0
21599,2017-10-29,"Supreme Court upholds verdict against court martial decision
",0.0
21600,2017-10-29,"New NY Fed chief’s ascent comes amid diversity worries
",0.0
21601,2017-10-29,"China-US trade war can still be avoided
",0.0
21602,2017-10-29,"Trump mulls military use to secure border with Mexico
",0.0
21603,2017-10-29,"ECP warns against controversy over delimitation
",0.0
21604,2017-10-29,"Absence of agriculture projects from CPEC worries ministers
",0.0
21605,2017-10-29,"Petitioner wants case against Justice Isa put off
",0.0
21606,2017-10-29,"Ahsan Iqbal invites English team for cricket series
",0.0
21607,2017-10-29,"Government to inject Rs50bn for smooth power supplies
",0.0
21608,2017-10-29,"Pressure rises on exchange rate
",0.0
21609,2017-10-29,"Sindh lifts overall cotton production
",0.0
21610,2017-10-29,"China ready for proportionate response to US tariffs
",0.0
21611,2017-10-29,"Islamabad can play role for peace in Afghanistan, notes US
",0.0
21612,2017-10-29,"Sharifs’ document to prove money trail discarded, says JIT chief
",0.0
21613,2017-10-29,"Woman, two men acquitted in 20-year-old triple murder case
",0.0
21614,2017-10-29,"Mira Sethi looks like a total diva in the new 7DMI poster
",0.0
21615,2017-10-29,"PTI lawmaker seeks ban on use of word 'talaaq' in TV dramas
",0.0
21616,2017-10-29,"70's Wonder Woman Lynda Carter receives star on Hollywood Walk of Fame
",0.0
21617,2017-10-29,"Would you like to drive the new Mercedes CLS?
",0.0
21618,2017-10-29,"Marginal gains recorded at PSX amid high volumes
",0.0
21619,2017-10-29,"Broadcast my court case hearings live, Sharif demands
",0.0
21620,2017-10-29,"Chinese workers thrash policemen in Khanewal
",0.0
21621,2017-10-29,"Use of politicians' pictures prohibited in govt-sponsored ads, rules CJP
",0.0
21622,2017-10-29,"Babar Azam becomes ICC's top-ranked T20 batsman for the second time
",0.0
21623,2017-10-29,"Seminary teacher in Karachi held over charges of rape
",0.0
21624,2017-10-29,"Pakistan condemns Indian brutalities against innocent Kashmiris
",0.0
21625,2017-10-29,"BCCI set to sign billion-dollar deal as fight for Indian cricket team's broadcast rights heats up
",0.0
21626,2017-10-29,"Social welfare adviser says around 4,500 NGOs sitting idle in Sindh
",0.0
21627,2017-10-29,"China plans to hit US soybeans, planes as trade war looms
",0.0
21628,2017-10-29,"LHC forms third bench to hear contempt petition against Nawaz, Maryam
",0.0
21629,2017-10-29,"Moscow calls for UN Security Council meeting over spy poisoning row
",0.0
21630,2017-10-29,"Smith decides not to challenge 12-month ban over tampering
",0.0
21631,2017-10-29,"Saleem Shahzad acquitted in rioting and arson attack case
",0.0
21632,2017-10-29,"Moonis upbraids Maryam for ‘tweeting lip service to Kashmir’
",0.0
21633,2017-10-29,"Ahad Cheema’s plea declared non-maintainable
",0.0
21634,2017-10-29,"Shoe hurling case: prosecution dept challenges 7-ATA deletion from FIR
",0.0
21635,2017-10-29,"Over 8,500 security personnel to stand guard at Z.A. Bhutto death anniversary event today
",0.0
21636,2017-10-29,"Female suspect dead, several hurt in shooting at YouTube offices
",0.0
21637,2017-10-29,"Aisha Khan announces her engagement on Instagram
",0.0
